%% time, position, velocity, current, output, reference
3304.3726,89,3,86,0.09375,100
3304.3730,89,2,83,0.09375,100
3304.3735,89,2,83,0.09375,100
3304.3743,89,1,86,0.09375,100
3304.3748,89,1,89,0.09375,100
3304.3752,89,-2,92,0.09375,100
3304.3757,89,-2,95,0.09375,100
3304.3762,89,2,95,0.09375,100
3304.3767,89,2,92,0.09375,100
3304.3906,89,1,83,0.09375,100
3304.3911,89,2,86,0.09375,100
3304.3916,89,2,89,0.09375,100
3304.3921,89,0,92,0.09375,100
3304.3926,89,0,95,0.09375,100
3304.3931,89,2,92,0.09375,100
3304.3936,89,2,89,0.09375,100
3304.3940,90,3,86,-1.125,100
3304.3948,90,3,74,-1.125,100
3304.3953,90,0,59,0.09375,100
3304.3958,90,0,41,0.09375,100
3304.3962,90,2,20,0.09375,100
3304.4102,89,1,101,0.09375,100
3304.4106,89,1,95,0.09375,100
3304.4111,90,2,89,-1.125,100
3304.4116,90,2,74,-1.125,100
3304.4121,90,2,50,0.09375,100
3304.4126,90,2,26,0.09375,100
3304.4131,90,1,0,0.09375,100
3304.4136,90,1,-6,0.09375,100
3304.4141,90,2,9,0.09375,100
3304.4146,90,2,29,0.09375,100
3304.4150,90,1,53,0.09375,100
3304.4158,90,1,71,0.09375,100
3304.4312,90,-1,92,0.09375,100
3304.4316,90,-1,89,0.09375,100
3304.4321,90,1,86,0.09375,100
3304.4326,90,1,83,0.09375,100
3304.4331,90,1,83,0.09375,100
3304.4336,90,1,86,0.09375,100
3304.4341,90,1,89,0.09375,100
3304.4346,90,1,92,0.09375,100
3304.4351,90,1,92,0.09375,100
3304.4355,90,1,86,0.09375,100
3304.4360,90,0,83,0.09375,100
3304.4368,90,0,80,0.09375,100
3304.4502,90,1,92,0.09375,100
3304.4507,90,1,95,0.09375,100
3304.4512,90,-1,95,0.09375,100
3304.4517,90,-1,95,0.09375,100
3304.4521,90,1,95,0.09375,100
3304.4526,90,1,95,0.09375,100
3304.4531,90,1,92,0.09375,100
3304.4536,90,1,89,0.09375,100
3304.4541,90,1,86,0.09375,100
3304.4546,90,1,83,0.09375,100
3304.4551,90,0,83,0.09375,100
3304.4556,90,0,83,0.09375,100
3304.4702,90,1,80,0.09375,100
3304.4707,90,1,77,0.09375,100
3304.4712,90,2,74,0.09375,100
3304.4717,90,2,71,0.09375,100
3304.4722,90,0,74,0.09375,100
3304.4727,90,0,80,0.09375,100
3304.4731,90,0,86,0.09375,100
3304.4736,90,0,92,0.09375,100
3304.4741,90,-1,89,0.09375,100
3304.4746,90,-1,83,0.09375,100
3304.4751,90,2,77,0.09375,100
3304.4756,90,2,71,0.09375,100
3304.4912,90,-2,86,0.09375,100
3304.4917,90,-2,83,0.09375,100
